id,sweaterNumber,headshot,teamAbbrev,teamLogo,position,value,firstName.default,lastName.default,teamName.default,lastName.cs,lastName.fi,lastName.sk,firstName.cs,firstName.fi,firstName.sk,teamName.fr,firstName.de,firstName.es,firstName.sv,lastName.sv,firstName.fr,lastName.de,lastName.es
8480839,26,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480839.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,D,6,Rasmus,Dahlin,Sabres,,,,,,,,,,,,,,
8476906,4,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476906.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,D,6,Shayne,Gostisbehere,Hurricanes,,,,,,,,,,,,,,
8477948,6,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477948.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,D,6,Travis,Sanheim,Flyers,,,,,,,,,,,,,,
8481581,55,https://assets.nhle.com/mugs/nhl/20242025/DAL/8481581.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,D,6,Thomas,Harley,Stars,,,,,,,,,,,,,,
8478396,15,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478396.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,D,6,Noah,Hanifin,Golden Knights,,,,,,,,,,,,,,
8477456,37,https://assets.nhle.com/mugs/nhl/20242025/DET/8477456.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,L,6,J.T.,Compher,Red Wings,,,,,,,,,,,,,,
8477015,28,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477015.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,R,6,Connor,Brown,Oilers,,,,,,,,,,,,,,
8479675,12,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479675.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,L,6,Trevor,Moore,Kings,,,,,,,,,,,,,,
8482745,23,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482745.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,C,6,Mason,McTavish,Ducks,,,,,,,,,,,,,,
8476923,78,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476923.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,D,6,Damon,Severson,Blue Jackets,,,,,,,,,,,,,,
8478397,4,https://assets.nhle.com/mugs/nhl/20242025/CGY/8478397.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,D,6,Rasmus,Andersson,Flames,,,,,,,,,,,,,,
8475218,14,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475218.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,D,6,Mattias,Ekholm,Oilers,,,,,,,,,,,,,,
8480829,82,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480829.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,C,6,Jesperi,Kotkaniemi,Hurricanes,,,,,,,,,,,,,,
8478055,42,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,D,6,Gustav,Forsling,Panthers,,,,,,,,,,,,,,
8476826,37,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476826.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,C,6,Yanni,Gourde,Kraken,,,,,,,,,,,,,,
8478136,5,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478136.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,D,6,Jake,Middleton,Wild,,,,Jacob,Jacob,Jacob,,Jacob,Jacob,Jacob,,,,
8474037,21,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8474037.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,L,6,James,van Riemsdyk,Blue Jackets,,,,,,,,,,,,,,
8478891,22,https://assets.nhle.com/mugs/nhl/20242025/WPG/8478891.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,C,6,Mason,Appleton,Jets,,,,,,,,,,,,,,
8477021,15,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477021.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,C,6,Alexander,Kerfoot,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,Alex,,
8480113,9,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480113.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,L,6,Alex,Iafallo,Jets,,,,,,,,,,,,,,
8475220,17,https://assets.nhle.com/mugs/nhl/20242025/MIN/8475220.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,L,6,Marcus,Foligno,Wild,,,,,,,,,,,,,,
8482055,10,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482055.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,L,6,Drew,O'Connor,Penguins,,,,,,,,,,,,,,
8478462,10,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478462.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,C,6,Nicolas,Roy,Golden Knights,,,,,,,,,,,,,,
8484227,2,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484227.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,C,6,Will,Smith,Sharks,,,,,,,,,,,,,,
8481523,77,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481523.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,C,6,Kirby,Dach,Canadiens,,,,,,,,,,,,,,
8480797,86,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480797.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,L,6,Joel,Farabee,Flyers,,,,,,,,,,,,,,
8482092,71,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482092.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,C,6,Ridly,Greig,Senators,,,,,,,Sénateurs,,,,,,,
8477451,38,https://assets.nhle.com/mugs/nhl/20242025/MIN/8477451.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,R,6,Ryan,Hartman,Wild,,,,,,,,,,,,,,
8474641,19,https://assets.nhle.com/mugs/nhl/20242025/EDM/8474641.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,C,6,Adam,Henrique,Oilers,,,,,,,,,,,,,,
8479365,11,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479365.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,6,Trent,Frederic,Bruins,,,,,,,,,,,,,,
8479992,27,https://assets.nhle.com/mugs/nhl/20242025/DET/8479992.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,C,6,Michael,Rasmussen,Red Wings,,,,,,,,,,,,,,
8474586,7,https://assets.nhle.com/mugs/nhl/20242025/SEA/8474586.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,R,6,Jordan,Eberle,Kraken,,,,,,,,,,,,,,
8475225,15,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475225.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,C,6,Craig,Smith,Blackhawks,,,,,,,,,,,,,,
8481068,17,https://assets.nhle.com/mugs/nhl/20242025/CGY/8481068.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,6,Yegor,Sharangovich,Flames,Šarangovič,Sharanhovitsh,Šarangovič,Jegor,Jahor,Jegor,,,,,,,,
8477952,13,https://assets.nhle.com/mugs/nhl/20242025/ANA/8477952.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,C,6,Robby,Fabbri,Ducks,,,,,,,,,,,,,,
8481013,48,https://assets.nhle.com/mugs/nhl/20242025/DET/8481013.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,R,6,Jonatan,Berggren,Red Wings,,,,,,,,,,,,,,
8478474,67,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478474.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,L,6,Lawson,Crouse,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8477504,44,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477504.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,D,5,Josh,Morrissey,Jets,,,,,,,,,,,,,,
8476905,9,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476905.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,C,5,Chandler,Stephenson,Kraken,,,,,,,,,,,,,,
8480145,4,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480145.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,D,5,Neal,Pionk,Jets,,,,,,,,,,,,,,
8476462,7,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476462.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,D,5,Dougie,Hamilton,Devils,,,,,,,,,,,,,,
8478013,96,https://assets.nhle.com/mugs/nhl/20242025/SJS/8478013.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,D,5,Jake,Walman,Sharks,,,,,,,,,,,,,,
8477346,52,https://assets.nhle.com/mugs/nhl/20242025/CGY/8477346.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,D,5,MacKenzie,Weegar,Flames,,,,,,,,,,,,,,
8481524,4,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481524.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,D,5,Bowen,Byram,Sabres,,,,,,,,,,,,,,
8482671,25,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482671.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,D,5,Owen,Power,Sabres,,,,,,,,,,,,,,
8480865,8,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,D,5,Noah,Dobson,Islanders,,,,,,,,,,,,,,
8478038,7,https://assets.nhle.com/mugs/nhl/20242025/COL/8478038.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,D,5,Devon,Toews,Avalanche,,,,,,,,,,,,,,
8482122,7,https://assets.nhle.com/mugs/nhl/20242025/MIN/8482122.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,D,5,Brock,Faber,Wild,,,,,,,,,,,,,,
8476853,44,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476853.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,D,5,Morgan,Rielly,Maple Leafs,,,,,,,,,,,,,,
8479325,73,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479325.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,D,5,Charlie,McAvoy,Bruins,,,,,,,,,,,,,,
8482858,41,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482858.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,D,5,Ryker,Evans,Kraken,,,,,,,,,,,,,,
8480036,4,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480036.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,D,5,Miro,Heiskanen,Stars,,,,,,,,,,,,,,
8476927,53,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476927.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,C,5,Teddy,Blueger,Canucks,Blugers,,Blugers,Theodors,,Theodors,,,,,,,,
8481532,15,https://assets.nhle.com/mugs/nhl/20242025/LAK/8481532.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,C,5,Alex,Turcotte,Kings,,,,,,,,,,,,,,
8481617,92,https://assets.nhle.com/mugs/nhl/20242025/EDM/8481617.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,R,5,Vasily,Podkolzin,Oilers,,,,Vasilij,Vasili,Vasilij,,,,,,,,
8478046,20,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478046.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,L,5,Danton,Heinen,Canucks,,,,,,,,,,,,,,
8475149,90,https://assets.nhle.com/mugs/nhl/20242025/MIN/8475149.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,L,5,Marcus,Johansson,Wild,,,,,,,,,,,,,,
8482737,76,https://assets.nhle.com/mugs/nhl/20242025/STL/8482737.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,C,5,Zack,Bolduc,Blues,,,,,,,,,,,,,,
8481042,15,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481042.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,R,5,Nikolai,Kovalenko,Sharks,,,,,,,,,,,,,,
8476967,27,https://assets.nhle.com/mugs/nhl/20242025/EDM/8476967.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,D,5,Brett,Kulak,Oilers,,,,,,,,,,,,,,
8478042,33,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478042.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,L,5,Viktor,Arvidsson,Oilers,,,,,,,,,,,,,,
8476393,21,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476393.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,C,5,Nick,Cousins,Senators,,,,,,,Sénateurs,,,,,,,
8479998,44,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479998.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,D,5,Mikey,Anderson,Kings,,,,Michael,Michael,Michael,,Michael,,Michael,,,,
8474157,67,https://assets.nhle.com/mugs/nhl/20242025/TOR/8474157.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,L,5,Max,Pacioretty,Maple Leafs,,,,,,,,,,,,,,
8481517,20,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481517.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,R,5,Brett,Leason,Ducks,,,,,,,,,,,,,,
8481711,63,https://assets.nhle.com/mugs/nhl/20242025/UTA/8481711.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,L,5,Matias,Maccelli,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8481186,25,https://assets.nhle.com/mugs/nhl/20242025/COL/8481186.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,R,5,Logan,O'Connor,Avalanche,,,,,,,,,,,,,,
8483447,14,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483447.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,C,5,Conor,Geekie,Lightning,,,,,,,,,,,,,,
8475287,56,https://assets.nhle.com/mugs/nhl/20242025/NJD/8475287.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,L,5,Erik,Haula,Devils,,,,,,,,,,,,,,
8478438,82,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478438.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,C,5,Tommy,Novak,Predators,,,,Thomas,Thomas,Thomas,,Thomas,Thomas,Thomas,,,,
8480813,90,https://assets.nhle.com/mugs/nhl/20242025/DET/8480813.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,C,5,Joe,Veleno,Red Wings,,,,Joseph,Joseph,Joseph,,Joseph,Joseph,Joseph,,,,
8477953,42,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477953.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,R,5,Kasperi,Kapanen,Oilers,,,,,,,,,,,,,,
8483930,82,https://assets.nhle.com/mugs/nhl/20242025/COL/8483930.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,C,5,Ivan,Ivan,Avalanche,,,,,,,,,,,,,,
8479661,10,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479661.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,L,5,Tanner,Jeannot,Kings,,,,,,,,,,,,,,
8477447,27,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477447.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,D,4,Shea,Theodore,Golden Knights,,,,,,,,,,,,,,
8474578,65,https://assets.nhle.com/mugs/nhl/20242025/PIT/8474578.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,D,4,Erik,Karlsson,Penguins,,,,,,,,,,,,,,
8481542,53,https://assets.nhle.com/mugs/nhl/20242025/DET/8481542.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,D,4,Moritz,Seider,Red Wings,,,,,,,,,,,,,,
8483515,20,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483515.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,L,4,Juraj,Slafkovsky,Canadiens,Slafkovský,,Slafkovský,,,,,,,,,,,
8482702,11,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482702.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,4,Logan,Stankoven,Stars,,,,,,,,,,,,,,
8475200,7,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475200.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,D,4,Dmitry,Orlov,Hurricanes,,,,Dmitrij,Dmitri,Dmitrij,,,,,,,,
8481553,10,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481553.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,R,4,Bobby,Brink,Flyers,,,,,,,,,,,,,,
8479390,16,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479390.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,R,4,Taylor,Raddysh,Capitals,,,,,,,,,,,,,,
8477498,25,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477498.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,D,4,Darnell,Nurse,Oilers,,,,,,,,,,,,,,
8480873,38,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480873.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,D,4,Rasmus,Sandin,Capitals,,,,,,,,,,,,,,
8476463,25,https://assets.nhle.com/mugs/nhl/20242025/MIN/8476463.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,D,4,Jonas,Brodin,Wild,,,,,,,,,,,,,,
8482762,77,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,D,4,Simon,Edvinsson,Red Wings,,,,,,,,,,,,,,
8477444,95,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477444.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,L,4,Andre,Burakovsky,Kraken,,,,André,,André,,,,André,,,,
8475765,11,https://assets.nhle.com/mugs/nhl/20242025/DET/8475765.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,R,4,Vladimir,Tarasenko,Red Wings,,,,,,,,,,,,,,
8480891,7,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480891.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,D,4,Michael,Kesselring,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8470613,8,https://assets.nhle.com/mugs/nhl/20242025/CAR/8470613.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,D,4,Brent,Burns,Hurricanes,,,,,,,,,,,,,,
8480068,25,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480068.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,C,4,Ryan,Poehling,Flyers,,,,,,,,,,,,,,
8479351,18,https://assets.nhle.com/mugs/nhl/20242025/DAL/8479351.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,4,Sam,Steel,Stars,,,,,,,,,,,,,,
8475764,17,https://assets.nhle.com/mugs/nhl/20242025/STL/8475764.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,D,4,Cam,Fowler,Blues,,,,,,,,,,,,,,
8478859,77,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478859.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,D,4,Niko,Mikkola,Panthers,,,,,,,,,,,,,,
8482146,77,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482146.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,R,4,Luke,Evangelista,Predators,,,,,,,,,,,,,,
8481522,19,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481522.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,C,4,Peyton,Krebs,Sabres,,,,,,,,,,,,,,
8477903,19,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477903.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,R,4,Garnet,Hathaway,Flyers,,,,,,,,,,,,,,
8478445,13,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478445.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,C,4,Mathew,Barzal,Islanders,,,,,,,,,,,,,,
8474716,46,https://assets.nhle.com/mugs/nhl/20242025/MIN/8474716.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,D,4,Jared,Spurgeon,Wild,,,,,,,,,,,,,,
8482803,51,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482803.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,D,4,Olen,Zellweger,Ducks,,,,,,,,,,,,,,
8480355,47,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480355.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,4,Mark,Kastelic,Bruins,,,,,,,,,,,,,,
8475760,17,https://assets.nhle.com/mugs/nhl/20242025/UTA/8475760.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,C,4,Nick,Bjugstad,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8483464,92,https://assets.nhle.com/mugs/nhl/20242025/DET/8483464.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,C,4,Marco,Kasper,Red Wings,,,,,,,,,,,,,,
8479944,27,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479944.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,C,4,Zachary,Aston-Reese,Blue Jackets,,,,,,,,,,,,,,
8481533,11,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481533.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,C,4,Trevor,Zegras,Ducks,,,,,,,,,,,,,,
8476441,6,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476441.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,D,4,Joel,Edmundson,Kings,,,,,,,,,,,,,,
8480246,48,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,D,4,Nick,Perbix,Lightning,,,,Nicklaus,Nicklaus,Nicklaus,,Nicklaus,Nicklaus,Nicklaus,,,,
8476374,7,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8476374.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,C,4,Sean,Kuraly,Blue Jackets,,,,,,,,,,,,,,
8479520,22,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479520.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,R,4,Brandon,Duhaime,Capitals,,,,,,,,,,,,,,
8480448,17,https://assets.nhle.com/mugs/nhl/20242025/COL/8480448.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,C,4,Parker,Kelly,Avalanche,,,,,,,,,,,,,,
8474567,24,https://assets.nhle.com/mugs/nhl/20242025/MIN/8474567.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,D,4,Zach,Bogosian,Wild,,,,,,,,,,,,,,
8478970,5,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478970.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,D,4,Jalen,Chatfield,Hurricanes,,,,,,,,,,,,,,
8482742,68,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482742.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,L,4,Zachary,L'Heureux,Predators,,,,,,,,,,,,,,
8476278,15,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476278.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,4,Colin,Blackwell,Stars,,,,,,,,,,,,,,
8481477,7,https://assets.nhle.com/mugs/nhl/20242025/SJS/8481477.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,C,4,Nico,Sturm,Sharks,,,,,,,,,,,,,,
8477478,28,https://assets.nhle.com/mugs/nhl/20242025/CAR/8477478.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,L,4,William,Carrier,Hurricanes,,,,,,,,,,,,,,
8478421,10,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478421.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,L,4,A.J.,Greer,Panthers,,,,,,,,,,,,,,
8478904,18,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478904.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,C,4,Steven,Lorentz,Maple Leafs,,,,,,,,,,,,,,
8476934,26,https://assets.nhle.com/mugs/nhl/20242025/ANA/8476934.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,L,4,Brock,McGinn,Ducks,,,,,,,,,,,,,,
8481577,53,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481577.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,R,4,Philip,Tomasino,Penguins,,,,,,,,,,,,,,
8480043,37,https://assets.nhle.com/mugs/nhl/20242025/SJS/8480043.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,D,4,Timothy,Liljegren,Sharks,,,,,,,,,,,,,,
8477573,26,https://assets.nhle.com/mugs/nhl/20242025/STL/8477573.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,L,4,Nathan,Walker,Blues,,,,,,,,,,,,,,
8479359,29,https://assets.nhle.com/mugs/nhl/20242025/BUF/8479359.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,L,4,Beck,Malenstyn,Sabres,,,,,,,,,,,,,,
8476925,10,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476925.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,C,4,Colton,Sissons,Predators,,,,,,,,,,,,,,
8478569,55,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478569.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,C,4,Noel,Acciari,Penguins,,,,,,,,,,,,,,
8477511,39,https://assets.nhle.com/mugs/nhl/20242025/CGY/8477511.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,R,4,Anthony,Mantha,Flames,,,,,,,,,,,,,,
8480806,21,https://assets.nhle.com/mugs/nhl/20242025/ANA/8480806.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,C,4,Isac,Lundestrom,Ducks,Lundeström,Lundeström,Lundeström,,,,,,,,Lundeström,,,
