team_id,season_id
TOR,20132014
TOR,19631964
TOR,19561957
TOR,19321933
TOR,20092010
TOR,19351936
TOR,19691970
TOR,19771978
TOR,20032004
TOR,19781979
TOR,19751976
TOR,20072008
TOR,20022003
TOR,19801981
TOR,19711972
TOR,19881989
TOR,19851986
TOR,20002001
TOR,20082009
TOR,19861987
TOR,19431944
TOR,20162017
TSP,19251926
TSP,19241925
TSP,19211922
TSP,19201921
TSP,19231924
TSP,19261927
TSP,19191920
TSP,19221923
UTA,20242025
VAN,20112012
VAN,19981999
VAN,19961997
VAN,19992000
VAN,19931994
VAN,19821983
VAN,20122013
VAN,20062007
VAN,19871988
VAN,20182019
VAN,20212022
VAN,20172018
VAN,20012002
VAN,19741975
VAN,20202021
VAN,19941995
VAN,19791980
VAN,20132014
VAN,19831984
VAN,19841985
VAN,20102011
VAN,19971998
VAN,20192020
VAN,19891990
VAN,19721973
VAN,20142015
VAN,20092010
VAN,19951996
VAN,19771978
VAN,19761977
VAN,20242025
VAN,20032004
VAN,19781979
VAN,19751976
VAN,20072008
VAN,20022003
VAN,19801981
VAN,19731974
VAN,19701971
VAN,19901991
VAN,19881989
VAN,19711972
VAN,19811982
VAN,19851986
VAN,19911992
VAN,20002001
VAN,20082009
VAN,19861987
VAN,20152016
VAN,20052006
VAN,20232024
VAN,20222023
VAN,20162017
VAN,19921993
VGK,20182019
VGK,20212022
VGK,20172018
VGK,20202021
VGK,20242025
VGK,20232024
VGK,20222023
VGK,20192020
WIN,19851986
WIN,19911992
WIN,19951996
WIN,19861987
WIN,19941995
WIN,19791980
WIN,19821983
WIN,19831984
WIN,19841985
WIN,19801981
WIN,19881989
WIN,19931994
WIN,19811982
WIN,19901991
WIN,19891990
WIN,19871988
WIN,19921993
WPG,20112012
WPG,20122013
WPG,20182019
WPG,20212022
WPG,20172018
WPG,20202021
WPG,20242025
WPG,20152016
WPG,20132014
WPG,20232024
WPG,20222023
WPG,20162017
WPG,20192020
WPG,20142015
WSH,20112012
WSH,19981999
WSH,19961997
WSH,19992000
WSH,19931994
WSH,19821983
WSH,20122013
WSH,20062007
WSH,19871988
WSH,20182019
WSH,20212022
WSH,20172018
WSH,20012002
WSH,19741975
WSH,20202021
WSH,19941995
WSH,19791980
WSH,20132014
WSH,19831984
WSH,19841985
WSH,20102011
WSH,19971998
WSH,20192020
WSH,19891990
WSH,20142015
WSH,20092010
WSH,19951996
WSH,19771978
WSH,19761977
WSH,20242025
WSH,20032004
WSH,19781979
WSH,19751976
WSH,20072008
WSH,20022003
WSH,19801981
WSH,19901991
WSH,19881989
WSH,19811982
WSH,19851986
WSH,19911992
WSH,20002001
WSH,20082009
WSH,19861987
WSH,20152016
WSH,20052006
WSH,20232024
WSH,20222023
WSH,20162017
WSH,19921993
CGS,19741975
CGS,19751976
CGS,19731974
CGS,19701971
CGS,19711972
CGS,19721973
MMR,19251926
MMR,19351936
MMR,19371938
MMR,19311932
MMR,19241925
MMR,19331934
MMR,19271928
MMR,19281929
MMR,19341935
MMR,19361937
MMR,19261927
MMR,19321933
MMR,19291930
MMR,19301931
QUA,19301931
